time[s]	u[ft/s]	v[ft/s]	w[ft/s]	p[rad/s]	q[rad/s]	r[rad/s]	xf[ft]	yf[ft]	zf[ft]	e0	ex	ey	ez
8.8000000000E-01	1.7525767476E+01	0.0000000000E+00	1.8495278571E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.5721546537E+01	0.0000000000E+00	-1.9086697541E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.9000000000E-01	1.7358365455E+01	0.0000000000E+00	1.8638811676E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.5895965812E+01	0.0000000000E+00	-1.9068130387E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.0000000000E-01	1.7192616834E+01	0.0000000000E+00	1.8781032709E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.6068719358E+01	0.0000000000E+00	-1.9049420355E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.1000000000E-01	1.7028492457E+01	0.0000000000E+00	1.8921941514E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.6239823562E+01	0.0000000000E+00	-1.9030568759E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.2000000000E-01	1.6865964245E+01	0.0000000000E+00	1.9061538107E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.6409294527E+01	0.0000000000E+00	-1.9011576910E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.3000000000E-01	1.6705005151E+01	0.0000000000E+00	1.9199822679E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.6577148078E+01	0.0000000000E+00	-1.8992446120E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.4000000000E-01	1.6545589122E+01	0.0000000000E+00	1.9336795601E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.6743399774E+01	0.0000000000E+00	-1.8973177702E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.5000000000E-01	1.6387691055E+01	0.0000000000E+00	1.9472457435E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.6908064920E+01	0.0000000000E+00	-1.8953772966E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.6000000000E-01	1.6231286761E+01	0.0000000000E+00	1.9606808936E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.7071158574E+01	0.0000000000E+00	-1.8934233224E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.7000000000E-01	1.6076352927E+01	0.0000000000E+00	1.9739851061E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.7232695556E+01	0.0000000000E+00	-1.8914559785E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.8000000000E-01	1.5922867080E+01	0.0000000000E+00	1.9871584968E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.7392690459E+01	0.0000000000E+00	-1.8894753958E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.9000000000E-01	1.5770807552E+01	0.0000000000E+00	2.0002012024E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.7551157652E+01	0.0000000000E+00	-1.8874817050E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.0000000000E+00	1.5620153446E+01	0.0000000000E+00	2.0131133807E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.7708111295E+01	0.0000000000E+00	-1.8854750369E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.0100000000E+00	1.5470884605E+01	0.0000000000E+00	2.0258952108E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.7863565339E+01	0.0000000000E+00	-1.8834555217E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.0200000000E+00	1.5322981582E+01	0.0000000000E+00	2.0385468934E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.8017533539E+01	0.0000000000E+00	-1.8814232898E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.0300000000E+00	1.5176425606E+01	0.0000000000E+00	2.0510686510E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.8170029460E+01	0.0000000000E+00	-1.8793784712E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.0400000000E+00	1.5031198557E+01	0.0000000000E+00	2.0634607280E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.8321066481E+01	0.0000000000E+00	-1.8773211957E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.0500000000E+00	1.4887282937E+01	0.0000000000E+00	2.0757233906E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.8470657803E+01	0.0000000000E+00	-1.8752515929E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.0600000000E+00	1.4744661842E+01	0.0000000000E+00	2.0878569272E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.8618816455E+01	0.0000000000E+00	-1.8731697920E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.0700000000E+00	1.4603318938E+01	0.0000000000E+00	2.0998616479E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.8765555300E+01	0.0000000000E+00	-1.8710759220E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.0800000000E+00	1.4463238436E+01	0.0000000000E+00	2.1117378849E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.8910887042E+01	0.0000000000E+00	-1.8689701115E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.0900000000E+00	1.4324405065E+01	0.0000000000E+00	2.1234859923E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.9054824226E+01	0.0000000000E+00	-1.8668524889E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.1000000000E+00	1.4186804054E+01	0.0000000000E+00	2.1351063459E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.9197379251E+01	0.0000000000E+00	-1.8647231821E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.1100000000E+00	1.4050421107E+01	0.0000000000E+00	2.1465993428E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.9338564367E+01	0.0000000000E+00	-1.8625823187E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.1200000000E+00	1.3915242381E+01	0.0000000000E+00	2.1579654017E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.9478391687E+01	0.0000000000E+00	-1.8604300258E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.1300000000E+00	1.3781254467E+01	0.0000000000E+00	2.1692049626E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.9616873184E+01	0.0000000000E+00	-1.8582664301E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.1400000000E+00	1.3648444370E+01	0.0000000000E+00	2.1803184860E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.9754020702E+01	0.0000000000E+00	-1.8560916579E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.1500000000E+00	1.3516799489E+01	0.0000000000E+00	2.1913064534E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	2.9889845956E+01	0.0000000000E+00	-1.8539058349E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.1600000000E+00	1.3386307600E+01	0.0000000000E+00	2.2021693664E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.0024360535E+01	0.0000000000E+00	-1.8517090866E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.1700000000E+00	1.3256956840E+01	0.0000000000E+00	2.2129077468E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.0157575911E+01	0.0000000000E+00	-1.8495015377E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.1800000000E+00	1.3128735687E+01	0.0000000000E+00	2.2235221360E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.0289503437E+01	0.0000000000E+00	-1.8472833125E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.1900000000E+00	1.3001632943E+01	0.0000000000E+00	2.2340130946E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.0420154353E+01	0.0000000000E+00	-1.8450545346E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.2000000000E+00	1.2875637726E+01	0.0000000000E+00	2.2443812023E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.0549539788E+01	0.0000000000E+00	-1.8428153272E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.2100000000E+00	1.2750739446E+01	0.0000000000E+00	2.2546270573E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.0677670764E+01	0.0000000000E+00	-1.8405658129E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.2200000000E+00	1.2626927795E+01	0.0000000000E+00	2.2647512758E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.0804558199E+01	0.0000000000E+00	-1.8383061137E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.2300000000E+00	1.2504192736E+01	0.0000000000E+00	2.2747544918E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.0930212908E+01	0.0000000000E+00	-1.8360363507E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.2400000000E+00	1.2382524484E+01	0.0000000000E+00	2.2846373565E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.1054645610E+01	0.0000000000E+00	-1.8337566448E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.2500000000E+00	1.2261913499E+01	0.0000000000E+00	2.2944005380E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.1177866922E+01	0.0000000000E+00	-1.8314671159E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.2600000000E+00	1.2142350469E+01	0.0000000000E+00	2.3040447206E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.1299887373E+01	0.0000000000E+00	-1.8291678834E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.2700000000E+00	1.2023826305E+01	0.0000000000E+00	2.3135706044E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.1420717395E+01	0.0000000000E+00	-1.8268590659E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.2800000000E+00	1.1906332122E+01	0.0000000000E+00	2.3229789052E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.1540367332E+01	0.0000000000E+00	-1.8245407814E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.2900000000E+00	1.1789859235E+01	0.0000000000E+00	2.3322703535E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.1658847441E+01	0.0000000000E+00	-1.8222131470E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.3000000000E+00	1.1674399147E+01	0.0000000000E+00	2.3414456940E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.1776167893E+01	0.0000000000E+00	-1.8198762794E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.3100000000E+00	1.1559943538E+01	0.0000000000E+00	2.3505056857E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.1892338772E+01	0.0000000000E+00	-1.8175302941E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.3200000000E+00	1.1446484258E+01	0.0000000000E+00	2.3594511007E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.2007370084E+01	0.0000000000E+00	-1.8151753062E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.3300000000E+00	1.1334013317E+01	0.0000000000E+00	2.3682827243E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.2121271752E+01	0.0000000000E+00	-1.8128114298E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.3400000000E+00	1.1222522875E+01	0.0000000000E+00	2.3770013538E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.2234053619E+01	0.0000000000E+00	-1.8104387784E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.3500000000E+00	1.1112005240E+01	0.0000000000E+00	2.3856077988E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.2345725452E+01	0.0000000000E+00	-1.8080574645E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.3600000000E+00	1.1002452852E+01	0.0000000000E+00	2.3941028799E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.2456296941E+01	0.0000000000E+00	-1.8056675999E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.3700000000E+00	1.0893858283E+01	0.0000000000E+00	2.4024874290E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.2565777702E+01	0.0000000000E+00	-1.8032692956E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.3800000000E+00	1.0786214227E+01	0.0000000000E+00	2.4107622880E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.2674177275E+01	0.0000000000E+00	-1.8008626616E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.3900000000E+00	1.0679513494E+01	0.0000000000E+00	2.4189283089E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.2781505131E+01	0.0000000000E+00	-1.7984478073E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.4000000000E+00	1.0573749002E+01	0.0000000000E+00	2.4269863529E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.2887770666E+01	0.0000000000E+00	-1.7960248410E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.4100000000E+00	1.0468913774E+01	0.0000000000E+00	2.4349372902E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.2992983208E+01	0.0000000000E+00	-1.7935938703E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.4200000000E+00	1.0365000932E+01	0.0000000000E+00	2.4427819992E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.3097152016E+01	0.0000000000E+00	-1.7911550018E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.4300000000E+00	1.0262003690E+01	0.0000000000E+00	2.4505213665E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.3200286279E+01	0.0000000000E+00	-1.7887083414E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.4400000000E+00	1.0159915349E+01	0.0000000000E+00	2.4581562858E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.3302395120E+01	0.0000000000E+00	-1.7862539939E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.4500000000E+00	1.0058729294E+01	0.0000000000E+00	2.4656876578E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.3403487594E+01	0.0000000000E+00	-1.7837920634E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.4600000000E+00	9.9584389887E+00	0.0000000000E+00	2.4731163897E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.3503572691E+01	0.0000000000E+00	-1.7813226528E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.4700000000E+00	9.8590379701E+00	0.0000000000E+00	2.4804433946E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.3602659338E+01	0.0000000000E+00	-1.7788458645E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.4800000000E+00	9.7605198461E+00	0.0000000000E+00	2.4876695911E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.3700756394E+01	0.0000000000E+00	-1.7763617996E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.4900000000E+00	9.6628782909E+00	0.0000000000E+00	2.4947959030E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.3797872657E+01	0.0000000000E+00	-1.7738705586E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.5000000000E+00	9.5661070413E+00	0.0000000000E+00	2.5018232584E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.3894016861E+01	0.0000000000E+00	-1.7713722408E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.5100000000E+00	9.4701998935E+00	0.0000000000E+00	2.5087525900E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.3989197678E+01	0.0000000000E+00	-1.7688669447E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.5200000000E+00	9.3751507000E+00	0.0000000000E+00	2.5155848337E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.4083423718E+01	0.0000000000E+00	-1.7663547680E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.5300000000E+00	9.2809533664E+00	0.0000000000E+00	2.5223209292E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.4176703531E+01	0.0000000000E+00	-1.7638358071E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.5400000000E+00	9.1876018485E+00	0.0000000000E+00	2.5289618187E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.4269045605E+01	0.0000000000E+00	-1.7613101579E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.5500000000E+00	9.0950901498E+00	0.0000000000E+00	2.5355084472E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.4360458368E+01	0.0000000000E+00	-1.7587779149E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.5600000000E+00	9.0034123191E+00	0.0000000000E+00	2.5419617614E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.4450950187E+01	0.0000000000E+00	-1.7562391721E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.5700000000E+00	8.9125624479E+00	0.0000000000E+00	2.5483227100E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.4540529374E+01	0.0000000000E+00	-1.7536940222E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.5800000000E+00	8.8225346683E+00	0.0000000000E+00	2.5545922429E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.4629204177E+01	0.0000000000E+00	-1.7511425571E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.5900000000E+00	8.7333231509E+00	0.0000000000E+00	2.5607713107E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.4716982788E+01	0.0000000000E+00	-1.7485848678E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.6000000000E+00	8.6449221033E+00	0.0000000000E+00	2.5668608649E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.4803873341E+01	0.0000000000E+00	-1.7460210443E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.6100000000E+00	8.5573257676E+00	0.0000000000E+00	2.5728618570E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.4889883912E+01	0.0000000000E+00	-1.7434511756E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.6200000000E+00	8.4705284193E+00	0.0000000000E+00	2.5787752383E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.4975022520E+01	0.0000000000E+00	-1.7408753498E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.6300000000E+00	8.3845243657E+00	0.0000000000E+00	2.5846019597E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.5059297125E+01	0.0000000000E+00	-1.7382936540E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.6400000000E+00	8.2993079442E+00	0.0000000000E+00	2.5903429712E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.5142715633E+01	0.0000000000E+00	-1.7357061745E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.6500000000E+00	8.2148735213E+00	0.0000000000E+00	2.5959992217E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.5225285891E+01	0.0000000000E+00	-1.7331129964E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.6600000000E+00	8.1312154910E+00	0.0000000000E+00	2.6015716586E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.5307015691E+01	0.0000000000E+00	-1.7305142040E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.6700000000E+00	8.0483282743E+00	0.0000000000E+00	2.6070612277E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.5387912770E+01	0.0000000000E+00	-1.7279098807E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.6800000000E+00	7.9662063174E+00	0.0000000000E+00	2.6124688723E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.5467984807E+01	0.0000000000E+00	-1.7253001088E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.6900000000E+00	7.8848440915E+00	0.0000000000E+00	2.6177955339E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.5547239429E+01	0.0000000000E+00	-1.7226849699E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.7000000000E+00	7.8042360913E+00	0.0000000000E+00	2.6230421510E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.5625684203E+01	0.0000000000E+00	-1.7200645444E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.7100000000E+00	7.7243768347E+00	0.0000000000E+00	2.6282096593E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.5703326646E+01	0.0000000000E+00	-1.7174389120E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.7200000000E+00	7.6452608619E+00	0.0000000000E+00	2.6332989915E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.5780174218E+01	0.0000000000E+00	-1.7148081512E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.7300000000E+00	7.5668827346E+00	0.0000000000E+00	2.6383110767E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.5856234323E+01	0.0000000000E+00	-1.7121723397E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.7400000000E+00	7.4892370358E+00	0.0000000000E+00	2.6432468404E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.5931514314E+01	0.0000000000E+00	-1.7095315545E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.7500000000E+00	7.4123183690E+00	0.0000000000E+00	2.6481072044E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.6006021487E+01	0.0000000000E+00	-1.7068858712E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.7600000000E+00	7.3361213579E+00	0.0000000000E+00	2.6528930861E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.6079763087E+01	0.0000000000E+00	-1.7042353649E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.7700000000E+00	7.2606406459E+00	0.0000000000E+00	2.6576053989E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.6152746302E+01	0.0000000000E+00	-1.7015801095E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.7800000000E+00	7.1858708959E+00	0.0000000000E+00	2.6622450515E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.6224978269E+01	0.0000000000E+00	-1.6989201783E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.7900000000E+00	7.1118067898E+00	0.0000000000E+00	2.6668129479E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.6296466072E+01	0.0000000000E+00	-1.6962556434E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.8000000000E+00	7.0384430283E+00	0.0000000000E+00	2.6713099872E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.6367216740E+01	0.0000000000E+00	-1.6935865760E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.8100000000E+00	6.9657743310E+00	0.0000000000E+00	2.6757370635E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.6437237249E+01	0.0000000000E+00	-1.6909130467E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.8200000000E+00	6.8937954358E+00	0.0000000000E+00	2.6800950655E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.6506534526E+01	0.0000000000E+00	-1.6882351249E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.8300000000E+00	6.8225010991E+00	0.0000000000E+00	2.6843848765E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.6575115440E+01	0.0000000000E+00	-1.6855528793E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.8400000000E+00	6.7518860954E+00	0.0000000000E+00	2.6886073744E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.6642986812E+01	0.0000000000E+00	-1.6828663776E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
1.8500000000E+00	6.6819452175E+00	0.0000000000E+00	2.6927634310E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	3.6710155409E+01	0.0000000000E+00	-1.6801756867E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
