         t[s]                   u[ft/s]               v[ft/s]                 w[ft/s]                p[rad/s]             q[rad/s]            r[rad/s]                x[ft]                  y[ft]                  z[ft]                    e0                   ex                      ey                   ez
   0.7300000000000E+00   0.3252884592855E+03  -0.7004932212747E+01   0.1669515624008E+02   0.7122240446212E-01   0.3744986881770E-01  -0.4029423497119E-01   0.2329424286847E+03   0.1443447456010E+02  -0.1051653102617E+04  -0.2689239600456E+00   0.9607921198808E+00  -0.1553526058610E-01  -0.6570435120247E-01
   0.7400000000000E+00   0.3252629488374E+03  -0.7013221289853E+01   0.1644237303347E+02   0.7225189466762E-01   0.3842208793325E-01  -0.4110984239341E-01   0.2361507050844E+03   0.1459848160105E+02  -0.1052194264231E+04  -0.2692789863647E+00   0.9607111841202E+00  -0.1541430455008E-01  -0.6546180125880E-01
   0.7500000000000E+00   0.3252374263862E+03  -0.7019106276557E+01   0.1619436233541E+02   0.7326429567834E-01   0.3939683075333E-01  -0.4192420351226E-01   0.2393593086238E+03   0.1476181600493E+02  -0.1052731389323E+04  -0.2696390523100E+00   0.9606290537284E+00  -0.1529107524133E-01  -0.6521338528447E-01
   0.7600000000000E+00   0.3252119015645E+03  -0.7022604263977E+01   0.1595109639683E+02   0.7425914746603E-01   0.4037380090859E-01  -0.4273701144138E-01   0.2425682354657E+03   0.1492448464474E+02  -0.1053264489926E+04  -0.2700040711839E+00   0.9605457422089E+00  -0.1516557767256E-01  -0.6495909422305E-01
   0.7700000000000E+00   0.3251863838359E+03  -0.7023733053556E+01   0.1571254670033E+02   0.7523600392474E-01   0.4135270758243E-01  -0.4354796219152E-01   0.2457774818566E+03   0.1508649426931E+02  -0.1053793577765E+04  -0.2703739540134E+00   0.9604612634905E+00  -0.1503781783170E-01  -0.6469892085784E-01
   0.7800000000000E+00   0.3251608824913E+03  -0.7022511144411E+01   0.1547868398581E+02   0.7619443280042E-01   0.4233326550652E-01  -0.4435675473820E-01   0.2489870441260E+03   0.1524785150425E+02  -0.1054318664264E+04  -0.2707486096200E+00   0.9603756319214E+00  -0.1490780268082E-01  -0.6443285978111E-01
   0.7900000000000E+00   0.3251354066466E+03  -0.7018957720907E+01   0.1524947827594E+02   0.7713401562084E-01   0.4331519495393E-01  -0.4516309108826E-01   0.2521969186856E+03   0.1540856285296E+02  -0.1054839760545E+04  -0.2711279446901E+00   0.9602888622636E+00  -0.1477554015483E-01  -0.6416090736311E-01
   0.8000000000000E+00   0.3251099652405E+03  -0.7013092640422E+01   0.1502489890156E+02   0.7805434762568E-01   0.4429822172996E-01  -0.4596667634544E-01   0.2554071020285E+03   0.1556863469759E+02  -0.1055356877431E+04  -0.2715118638445E+00   0.9602009696877E+00  -0.1464103915968E-01  -0.6388306172125E-01
   0.8100000000000E+00   0.3250845670320E+03  -0.7004936421309E+01   0.1480491452704E+02   0.7895503769696E-01   0.4528207716059E-01  -0.4676721877498E-01   0.2586175907283E+03   0.1572807329996E+02  -0.1055870025449E+04  -0.2719002697077E+00   0.9601119697672E+00  -0.1450430957029E-01  -0.6359932268917E-01
   0.8200000000000E+00   0.3250592205993E+03  -0.6994510231035E+01   0.1458949317540E+02   0.7983570828969E-01   0.4626649807860E-01  -0.4756442986731E-01   0.2618283814378E+03   0.1588688480253E+02  -0.1056379214835E+04  -0.2722930629777E+00   0.9600218784738E+00  -0.1436536222808E-01  -0.6330969178578E-01
