         t[s]                   u[ft/s]               v[ft/s]                 w[ft/s]                p[rad/s]             q[rad/s]            r[rad/s]                x[ft]                  y[ft]                  z[ft]                    e0                   ex                      ey                   ez
   0.1080000000000E+01   0.4404976097318E+02   0.0000000000000E+00  -0.1557502311437E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5913867976173E+02   0.0000000000000E+00  -0.4399333529416E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1090000000000E+01   0.4391646598081E+02   0.0000000000000E+00  -0.1520664043594E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5957850997881E+02   0.0000000000000E+00  -0.4414724247823E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1100000000000E+01   0.4378426359537E+02   0.0000000000000E+00  -0.1483960863365E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6001701272334E+02   0.0000000000000E+00  -0.4429747260575E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1110000000000E+01   0.4365313671626E+02   0.0000000000000E+00  -0.1447390886539E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6045419883570E+02   0.0000000000000E+00  -0.4444403909096E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1120000000000E+01   0.4352306845492E+02   0.0000000000000E+00  -0.1410952265798E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6089007898636E+02   0.0000000000000E+00  -0.4458695516154E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1130000000000E+01   0.4339404213052E+02   0.0000000000000E+00  -0.1374643190212E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6132466367790E+02   0.0000000000000E+00  -0.4472623386224E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1140000000000E+01   0.4326604126579E+02   0.0000000000000E+00  -0.1338461884743E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6175796324714E+02   0.0000000000000E+00  -0.4486188805854E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1150000000000E+01   0.4313904958303E+02   0.0000000000000E+00  -0.1302406609768E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6218998786712E+02   0.0000000000000E+00  -0.4499393044016E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1160000000000E+01   0.4301305100019E+02   0.0000000000000E+00  -0.1266475660612E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6262074754910E+02   0.0000000000000E+00  -0.4512237352464E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1170000000000E+01   0.4288802962712E+02   0.0000000000000E+00  -0.1230667367098E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6305025214446E+02   0.0000000000000E+00  -0.4524722966076E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
